topik_match,gaya_match,metode_match,time_overlap,murid_flexible,tutor_flexible,feedback_score,average_rating_tutor,total_jam_ngajar_tutor,pernah_gagal
1,1,1,0,1,0,0.2503681311780429,-0.8062531475618404,-0.12296064385481398,0
1,1,1,0,0,1,0.771299547858728,1.5254922222272944,0.5075243151507672,0
1,1,1,0,1,1,0.2503681311780429,-1.3108846081878465,-1.3016933933000312,0
1,1,1,0,0,1,0.2503681311780429,0.568432555522799,0.5075243151507672,0
1,1,1,0,1,1,0.771299547858728,-0.649643383919286,-0.19606034924676544,0
0,0,0,0,0,1,-1.8333575355446976,1.6821019858698496,-1.1646314456901221,1
1,1,1,0,0,1,0.2503681311780429,-1.3108846081878465,0.28822519897491294,0
1,1,1,0,0,0,-1.8333575355446976,-1.467494371830401,0.15116325136500397,1
1,1,1,0,0,1,0.771299547858728,1.2470748646405334,1.0466346424164092,0
1,1,1,0,0,0,-1.8333575355446976,1.2992781191880503,-1.1554939825161281,1
0,0,0,0,0,1,-1.8333575355446976,1.7691074101157125,0.6171738732386944,1
1,1,1,0,0,0,-1.8333575355446976,-0.3538249414833511,-1.2103187615600919,1
1,1,1,0,0,1,-0.7914947021833274,0.4118227918802454,0.8090605998925671,1
0,0,0,0,0,0,-1.8333575355446976,-0.649643383919286,0.2242629567569554,1
1,1,1,0,1,0,0.771299547858728,0.9512564222045968,-1.2834184669520432,0
1,1,1,0,0,1,0.2503681311780429,-0.5800390445225954,1.6588446750740027,0
1,1,1,0,0,1,0.771299547858728,1.7865084949648848,0.37959983071485226,0
1,1,1,0,1,0,0.771299547858728,0.7076412343161803,0.21512549358296149,0
1,1,1,0,0,1,0.771299547858728,-0.4930336202767324,0.4252871465848219,0
1,1,1,0,0,1,0.771299547858728,0.986058591902943,0.5349367046727491,0
1,1,1,0,1,0,-0.2705632855026422,-1.3282856930370195,-0.8722326241223164,1
1,1,1,0,0,1,0.771299547858728,-1.4848954566795731,-0.9270574031662799,0
0,0,0,0,0,0,-1.8333575355446976,0.8120477434112171,-0.6803458974684438,1
1,1,1,0,0,1,0.2503681311780429,1.7691074101157125,1.631432285552021,0
1,1,1,0,1,1,0.771299547858728,-0.649643383919286,1.6679821382479965,0
1,1,1,0,1,0,0.2503681311780429,0.2552130282376918,-1.2194562247340857,0
1,1,1,0,1,1,0.771299547858728,-0.9976650809027393,0.14202578819101003,0
1,1,1,0,0,1,0.771299547858728,0.2552130282376918,0.2973626621489069,0
1,1,1,0,0,1,0.771299547858728,1.5254922222272944,-0.5615588762065227,0
1,1,1,0,1,1,-0.2705632855026422,-0.4930336202767324,0.4252871465848219,1
1,1,1,0,0,0,-1.8333575355446976,-0.5800390445225954,0.4709744624547916,1
1,1,1,0,0,1,0.771299547858728,-0.54523687482425,-0.19606034924676544,0
1,1,1,0,0,1,0.771299547858728,0.02899892519844756,-1.054981887602195,0
1,1,1,0,1,0,0.2503681311780429,-1.4500932869812277,-0.7260332133384134,0
1,1,1,0,0,1,0.771299547858728,0.8294488282603893,-0.7717205292083831,0
1,1,1,0,1,1,0.2503681311780429,-0.31902277178500577,0.46183699928079763,0
1,1,1,0,0,1,0.2503681311780429,0.49882821612610834,0.416149683410828,0
1,1,1,0,0,1,0.2503681311780429,0.35961953733272706,-0.09554825433283218,0
1,1,1,0,0,0,-1.8333575355446976,-0.4930336202767324,1.5126452642900998,1
1,1,1,0,0,1,0.771299547858728,1.7691074101157125,-0.16864795972478364,0
1,1,1,0,0,1,0.2503681311780429,-0.5278357899750777,-0.35139722320466227,0
1,1,1,0,0,1,0.771299547858728,1.281877034338878,0.8273355262405548,0
0,0,0,0,0,0,-1.8333575355446976,1.3514813737355686,-0.8356827714263406,1
1,1,1,0,1,0,-1.3124261188640125,-0.5278357899750777,-1.0732568139501828,1
1,1,1,0,0,1,0.771299547858728,-0.562637959673423,1.2659337585922636,0
1,1,1,0,0,1,0.2503681311780429,0.6902401494670081,-1.6123671412158247,0
1,1,1,0,0,0,-1.8333575355446976,0.5336303858244544,-1.310830856474025,1
1,1,1,0,0,1,-1.3124261188640125,-0.47563253542755934,-0.29657244416069867,1
1,1,1,0,1,0,0.2503681311780429,-0.8062531475618404,-0.5067340971625591,0
0,0,0,0,0,0,-1.8333575355446976,0.02899892519844756,-0.7808579923823771,1
1,1,1,0,0,1,0.2503681311780429,-1.5370987112270915,-0.5432839498585348,0
1,1,1,0,1,0,0.2503681311780429,-1.2064780990928112,-1.2011812983860979,0
0,0,0,0,0,0,-1.8333575355446976,-0.8410553172601849,-1.3930680250399705,1
1,1,1,0,1,0,0.771299547858728,-1.6241041354729544,1.083184495112385,0
1,1,1,0,1,0,0.2503681311780429,-0.667044468768459,0.544074167846743,0
1,1,1,0,1,0,0.771299547858728,-0.562637959673423,-0.917919939992286,0
1,1,1,0,0,1,0.771299547858728,-1.258681353640329,0.3613249043668644,0
1,1,1,0,0,1,0.771299547858728,0.7250423191653527,-1.3839305618659765,0
1,1,1,0,0,1,0.771299547858728,-1.4848954566795731,0.43442460975881586,0
1,1,1,0,0,1,0.771299547858728,0.20300977369017345,0.8456104525885427,0
1,1,1,0,0,1,0.771299547858728,-0.649643383919286,-0.47018424446658336,0
1,1,1,0,0,1,0.771299547858728,1.1426683555454966,-0.8905075504703042,0
1,1,1,0,0,0,-1.8333575355446976,0.4640260464277638,1.5035078011161058,1
1,1,1,0,0,1,0.2503681311780429,-1.6067030506237823,0.04151369327707679,0
1,1,1,0,0,1,-0.7914947021833274,-1.4326922021320556,0.7907856735445792,1
1,1,1,0,0,1,0.771299547858728,-0.8062531475618404,-0.3970845390746319,0
1,1,1,0,1,0,0.771299547858728,-0.8062531475618404,1.1197343478083608,0
0,0,0,0,0,1,-1.8333575355446976,-0.5278357899750777,-0.35139722320466227,1
1,1,1,0,0,1,0.2503681311780429,-0.8062531475618404,0.35218744119287043,0
1,1,1,0,0,1,0.771299547858728,-0.47563253542755934,0.7816482103705852,0
0,0,0,0,0,1,-1.8333575355446976,-0.11020975359493376,-1.429617877735946,1
0,0,0,0,0,0,-1.8333575355446976,-1.258681353640329,0.3339125148448826,1
1,1,1,0,0,1,0.771299547858728,0.6902401494670081,0.6628611891086641,0
1,1,1,0,0,1,0.771299547858728,1.5602943919256405,-0.3331222968566744,0
1,1,1,0,1,0,0.2503681311780429,-1.571900880925437,0.5257992414987551,0
1,1,1,0,0,0,-1.8333575355446976,-0.9454618263552209,-1.6580544570857945,1
1,1,1,0,1,1,0.771299547858728,1.5254922222272944,-0.5615588762065227,0
1,1,1,0,1,0,0.2503681311780429,-1.2064780990928112,-1.5484048989978674,0
1,1,1,0,1,0,0.2503681311780429,-1.049868335450257,0.8730228421105245,0
1,1,1,0,0,1,0.771299547858728,1.1774705252438427,1.4304080957241543,0
1,1,1,0,0,0,-1.8333575355446976,1.0904651009979782,0.8821603052845185,1
1,1,1,0,0,1,0.2503681311780429,1.6472998161715036,-1.036706961254207,0
1,1,1,0,0,0,-1.8333575355446976,-0.6148412142209406,1.5309201906380876,1
1,1,1,0,0,1,0.771299547858728,-0.8758574869585303,-0.40622200224862587,0
1,1,1,0,1,1,0.771299547858728,-0.2494184323883151,-1.6123671412158247,0
1,1,1,0,1,0,0.771299547858728,1.3862835434339131,0.544074167846743,0
1,1,1,0,1,0,0.771299547858728,-0.3712260263325241,0.4252871465848219,0
1,1,1,0,1,1,0.2503681311780429,-0.005803244499897772,1.8324564753798873,0
1,1,1,0,1,0,0.771299547858728,-0.9280607415060487,-0.5798338025545106,0
1,1,1,0,0,1,0.2503681311780429,-0.8062531475618404,-1.0823942771241768,0
1,1,1,0,1,1,0.2503681311780429,0.5510314706736268,-0.13209810702880792,0
1,1,1,0,1,0,0.771299547858728,1.5776954767748128,-1.036706961254207,0
1,1,1,0,1,0,0.771299547858728,-0.440830365729214,0.9918098633724457,0
1,1,1,0,0,1,0.2503681311780429,-1.5370987112270915,-1.4753051936059158,0
1,1,1,0,0,0,-1.8333575355446976,1.6298987313223312,0.16943817771299183,1
1,1,1,0,1,1,0.771299547858728,0.8468499131095617,-0.27829751781271084,0
1,1,1,0,1,0,0.771299547858728,-1.258681353640329,1.1197343478083608,0
0,0,0,0,0,0,-1.8333575355446976,-0.3886271111816964,0.09633847232104037,1
1,1,1,0,1,0,0.2503681311780429,-0.0406054141982431,1.622294822378027,0
1,1,1,0,0,1,0.771299547858728,-0.9628629112043939,0.004963840581101061,0
0,0,0,0,1,0,-1.8333575355446976,-1.0324672506010846,-0.19606034924676544,1
1,1,1,0,0,1,0.2503681311780429,0.22041085853934572,0.34304997801887654,0
1,1,1,0,0,1,0.2503681311780429,1.6124976464731589,0.37959983071485226,0
1,1,1,0,1,0,0.2503681311780429,0.9338553373554246,-0.9270574031662799,0
1,1,1,0,0,1,0.771299547858728,1.1078661858471521,-0.9544697926882617,0
0,0,0,0,0,0,-1.8333575355446976,0.29001519793603636,-0.9361948663402738,1
1,1,1,0,0,1,0.771299547858728,-1.3108846081878465,-0.09554825433283218,0
1,1,1,0,1,0,0.2503681311780429,-0.3712260263325241,0.4252871465848219,0
1,1,1,0,0,0,-1.8333575355446976,-0.7888520627126673,1.7593567699879358,1
1,1,1,0,0,1,0.771299547858728,0.5858336403719713,-0.11382318068082005,0
1,1,1,0,1,0,0.2503681311780429,0.5336303858244544,1.5217827274640936,0
1,1,1,0,1,0,0.771299547858728,-0.667044468768459,0.544074167846743,0
1,1,1,0,1,0,0.771299547858728,1.160069440394669,0.9918098633724457,0
1,1,1,0,0,1,0.771299547858728,-1.0150661657519116,-0.9910196453842375,0
1,1,1,0,0,1,0.771299547858728,0.7250423191653527,-1.3839305618659765,0
1,1,1,0,1,1,0.2503681311780429,-1.0846705051486023,-1.3473807091700007,0
0,0,0,0,0,0,-1.8333575355446976,-0.5974401293717684,-0.07727332798484432,1
1,1,1,0,0,1,0.771299547858728,-1.1716759293944659,-1.054981887602195,0
1,1,1,0,1,0,0.771299547858728,1.4732889676797776,0.34304997801887654,0
1,1,1,0,0,0,-1.8333575355446976,0.09860326459513821,1.4943703379421118,1
1,1,1,0,0,1,0.771299547858728,-0.440830365729214,-0.9727447190362496,0
1,1,1,0,1,0,0.771299547858728,0.7076412343161803,-0.8722326241223164,0
1,1,1,0,1,0,0.2503681311780429,-0.45823145057838705,-0.8905075504703042,0
1,1,1,0,1,0,0.2503681311780429,1.49069005252895,-0.6894833606424378,0
1,1,1,0,1,1,-0.2705632855026422,-0.5800390445225954,0.18771310406097969,1
1,1,1,0,1,1,0.771299547858728,-0.9802639960535663,-0.47018424446658336,0
1,1,1,0,1,0,0.771299547858728,1.49069005252895,-0.022448548940880733,0
1,1,1,0,0,1,0.2503681311780429,-0.667044468768459,0.28822519897491294,0
1,1,1,0,0,0,-1.8333575355446976,-0.45823145057838705,-0.8905075504703042,1
1,1,1,0,1,1,0.771299547858728,-0.3538249414833511,1.0009473265464395,0
1,1,1,0,0,1,0.771299547858728,-0.3712260263325241,-0.4610467812925894,0
1,1,1,0,0,1,-1.3124261188640125,0.0812021797459644,1.4486830220721423,1
1,1,1,0,0,0,-1.8333575355446976,1.5602943919256405,-0.47018424446658336,1
1,1,1,0,1,0,0.2503681311780429,1.7865084949648848,0.23340041993094934,0
1,1,1,0,0,1,0.771299547858728,-0.754049893014322,-0.9361948663402738,0
1,1,1,0,0,0,-1.8333575355446976,-1.6415052203221274,-0.22347273876874724,1
1,1,1,0,0,1,-1.3124261188640125,0.2552130282376918,0.07806354597305251,1
1,1,1,0,0,1,0.771299547858728,-0.8062531475618404,-1.0823942771241768,0
1,1,1,0,0,1,-0.2705632855026422,1.2470748646405334,1.0466346424164092,1
1,1,1,0,0,1,0.771299547858728,-0.5800390445225954,0.18771310406097969,0
1,1,1,0,1,0,0.2503681311780429,1.3862835434339131,0.544074167846743,0
1,1,1,0,1,0,0.771299547858728,-1.049868335450257,0.16943817771299183,0
1,1,1,0,1,0,0.771299547858728,0.4814271312769361,1.5126452642900998,0
1,1,1,0,1,0,0.771299547858728,1.6472998161715036,1.631432285552021,0
1,1,1,0,1,1,-0.7914947021833274,-1.0846705051486023,-1.3473807091700007,1
1,1,1,0,0,1,0.2503681311780429,0.2552130282376918,0.2973626621489069,0
1,1,1,0,0,0,-1.8333575355446976,0.8120477434112171,-0.6803458974684438,1
1,1,1,0,0,0,-1.8333575355446976,0.5162293009752806,-0.7077582869904255,1
1,1,1,0,1,1,0.2503681311780429,1.2470748646405334,1.0466346424164092,0
1,1,1,0,0,1,0.771299547858728,1.7517063252665404,0.9735349370244578,0
1,1,1,0,1,1,0.771299547858728,1.0208607616012875,1.7228069172919602,0
1,1,1,0,0,1,0.771299547858728,1.1252672706963243,0.6537237259346702,0
1,1,1,0,0,1,0.771299547858728,-0.8758574869585303,-0.40622200224862587,0
1,1,1,0,0,1,0.2503681311780429,-1.1368737596961207,-1.1463565193421343,0
1,1,1,0,0,1,0.2503681311780429,-1.6067030506237823,-1.6306420675638127,0
1,1,1,0,1,0,0.771299547858728,1.281877034338878,-0.5706963393805166,0
1,1,1,0,1,1,0.771299547858728,1.0382618464504614,0.44356207293280975,0
1,1,1,0,0,1,0.2503681311780429,1.0208607616012875,1.5583325801600694,0
1,1,1,0,0,1,0.2503681311780429,-0.754049893014322,-0.9361948663402738,0
0,0,0,0,1,0,-1.8333575355446976,-0.023204329349070824,-0.3605346863786562,1
1,1,1,0,0,1,0.771299547858728,-0.31902277178500577,-0.022448548940880733,0
1,1,1,0,0,1,0.771299547858728,0.2726141130868641,1.1471467373303426,0
1,1,1,0,1,0,0.2503681311780429,-0.754049893014322,-0.4244969285966137,0
1,1,1,0,1,0,-1.3124261188640125,1.6298987313223312,-0.40622200224862587,1
1,1,1,0,1,0,0.2503681311780429,-1.6415052203221274,-1.603229678041831,0
1,1,1,0,0,1,0.771299547858728,0.2552130282376918,0.07806354597305251,0
1,1,1,0,0,1,0.2503681311780429,-0.8062531475618404,0.35218744119287043,0
1,1,1,0,0,1,0.771299547858728,0.8468499131095617,1.485232874768118,0
1,1,1,0,1,0,0.2503681311780429,-1.06726942029943,1.1105968846343668,0
1,1,1,0,0,0,-1.8333575355446976,-0.5974401293717684,-0.4427718549446016,1
1,1,1,0,0,1,0.2503681311780429,0.8294488282603893,1.7593567699879358,0
1,1,1,0,1,0,0.771299547858728,1.0730640161488059,-0.7717205292083831,0
1,1,1,0,0,1,0.771299547858728,1.1774705252438427,0.2608128094529311,0
1,1,1,0,0,0,-1.8333575355446976,-0.649643383919286,-0.013311085766886801,1
0,0,0,0,0,0,-1.8333575355446976,0.4814271312769361,0.5623490941947309,1
1,1,1,0,1,1,0.771299547858728,-0.8062531475618404,-1.0823942771241768,0
1,1,1,0,0,1,0.771299547858728,-0.8236542324110127,-0.2143352755947533,0
0,0,0,0,0,0,-1.8333575355446976,0.44662496157859155,-0.8996450136442982,1
1,1,1,0,0,1,0.771299547858728,0.6728390646178358,-0.5432839498585348,0
1,1,1,0,0,1,0.771299547858728,1.3340802888863963,1.3024836112882394,0
1,1,1,0,0,1,0.2503681311780429,-0.8236542324110127,-0.2143352755947533,0
1,1,1,0,0,1,0.771299547858728,-0.5800390445225954,0.18771310406097969,0
1,1,1,0,1,0,0.771299547858728,1.1078661858471521,-1.1189441298201526,0
1,1,1,0,0,1,0.771299547858728,0.16820760399182888,-0.19606034924676544,0
0,0,0,0,0,0,-1.8333575355446976,0.2552130282376918,-1.2194562247340857,1
1,1,1,0,0,1,0.2503681311780429,-1.2064780990928112,1.46695794842013,0
1,1,1,0,0,0,-1.8333575355446976,-1.2238791839419836,-1.6215046043898187,1
1,1,1,0,1,1,0.771299547858728,1.0382618464504614,-0.6894833606424378,0
1,1,1,0,0,1,0.771299547858728,-0.7366488081651497,0.49838685197677335,0
1,1,1,0,0,1,0.771299547858728,0.2552130282376918,1.1197343478083608,0
1,1,1,0,0,1,0.2503681311780429,0.4640260464277638,0.5166617783247612,0
1,1,1,0,0,1,0.771299547858728,-0.771450977863495,1.1562842005043363,0
1,1,1,0,1,0,0.2503681311780429,0.6206358100703174,0.43442460975881586,0
1,1,1,0,1,0,0.2503681311780429,-0.21461626268996975,0.6445862627606762,0
1,1,1,0,0,0,-1.8333575355446976,1.160069440394669,0.9918098633724457,1
1,1,1,0,0,1,0.771299547858728,1.3688824585847408,-1.2651435406040554,0
1,1,1,0,0,1,0.2503681311780429,-1.3108846081878465,-0.09554825433283218,0
1,1,1,0,1,1,0.2503681311780429,-0.2494184323883151,-0.9910196453842375,0
1,1,1,0,0,1,0.771299547858728,1.1252672706963243,-0.11382318068082005,0
1,1,1,0,0,1,0.771299547858728,-0.4234292808800417,-1.429617877735946,0
1,1,1,0,0,1,0.771299547858728,-0.11020975359493376,-1.2651435406040554,0
1,1,1,0,0,1,0.771299547858728,0.6902401494670081,-0.3422597600306683,0
1,1,1,0,1,0,0.771299547858728,0.44662496157859155,-0.8996450136442982,0
1,1,1,0,1,0,0.771299547858728,-0.667044468768459,1.5309201906380876,0
1,1,1,0,0,0,-1.8333575355446976,-1.4326922021320556,-0.387947075900638,1
1,1,1,0,1,0,-0.7914947021833274,1.0382618464504614,-1.319968319648019,1
0,0,0,0,0,1,-1.8333575355446976,0.4640260464277638,0.5166617783247612,1
1,1,1,0,1,0,0.771299547858728,0.29001519793603636,1.3938582430281787,0
1,1,1,0,0,0,-1.8333575355446976,0.7424434040145265,1.1288718109823546,1
1,1,1,0,1,0,0.771299547858728,-0.8062531475618404,-0.5067340971625591,0
1,1,1,0,0,1,0.771299547858728,-1.3108846081878465,0.28822519897491294,0
1,1,1,0,1,0,0.771299547858728,0.09860326459513821,-1.4935801199539036,0
1,1,1,0,0,1,0.771299547858728,1.1252672706963243,0.6537237259346702,0
1,1,1,0,1,0,0.2503681311780429,-1.049868335450257,0.8730228421105245,0
1,1,1,0,0,1,0.2503681311780429,0.011597840349274507,0.32477505167088866,0
1,1,1,0,0,1,0.771299547858728,0.4640260464277638,-0.5341464866845409,0
1,1,1,0,0,1,0.771299547858728,-0.5800390445225954,0.18771310406097969,0
1,1,1,0,0,1,0.2503681311780429,1.4384867979814315,-0.10468571750682612,0
1,1,1,0,1,0,0.771299547858728,-0.9802639960535663,-0.917919939992286,0
1,1,1,0,0,1,0.2503681311780429,1.1252672706963243,-0.515871560336553,0
1,1,1,0,0,1,0.771299547858728,-0.5278357899750777,-0.35139722320466227,0
1,1,1,0,1,0,0.771299547858728,0.9164542525062523,0.8730228421105245,0
0,0,0,0,0,0,-1.8333575355446976,-1.2064780990928112,-1.2011812983860979,1
1,1,1,0,1,0,0.2503681311780429,0.7076412343161803,0.28822519897491294,0
0,0,0,0,0,1,-1.8333575355446976,-1.5022965415287461,-0.5706963393805166,1
1,1,1,0,1,0,0.771299547858728,-0.45823145057838705,0.23340041993094934,0
1,1,1,0,1,1,0.771299547858728,-1.0846705051486023,-1.3473807091700007,0
1,1,1,0,0,1,0.771299547858728,-1.5022965415287461,-0.3239848336826805,0
0,0,0,0,1,0,-1.8333575355446976,-1.06726942029943,-0.2874349809867047,1
0,0,0,0,0,0,-1.8333575355446976,0.5510314706736268,0.7725107471965913,1
1,1,1,0,0,1,0.771299547858728,0.4640260464277638,0.5166617783247612,1
1,1,1,0,0,0,-1.8333575355446976,-0.09280866874576149,-1.6397795307378067,1
1,1,1,0,0,1,0.2503681311780429,-0.11020975359493376,0.05978861962506465,0
1,1,1,0,0,1,0.2503681311780429,0.4640260464277638,0.5166617783247612,0
1,1,1,0,0,0,-1.8333575355446976,-1.6241041354729544,1.0557721055904032,1
1,1,1,0,0,1,0.771299547858728,-1.467494371830401,-0.4610467812925894,0
1,1,1,0,0,1,0.771299547858728,0.22041085853934572,-0.8265453082523467,1
1,1,1,0,0,1,0.2503681311780429,-1.5196976263779185,-0.7717205292083831,0
1,1,1,0,1,0,0.2503681311780429,1.0382618464504614,1.0283597160684215,0
1,1,1,0,0,0,-1.8333575355446976,-1.3804889475845372,-0.04986093846286253,1
1,1,1,0,0,1,0.2503681311780429,0.8120477434112171,1.1014594214603728,0
1,1,1,0,0,1,0.2503681311780429,-1.5370987112270915,-1.4753051936059158,0
1,1,1,0,1,0,0.771299547858728,0.4814271312769361,1.5126452642900998,0
1,1,1,0,0,0,-1.8333575355446976,-1.3804889475845372,-0.5706963393805166,1
1,1,1,0,0,1,0.2503681311780429,-0.3538249414833511,1.0009473265464395,0
1,1,1,0,1,0,0.771299547858728,1.5428933070764683,-0.15037303337679578,0
1,1,1,0,1,0,0.2503681311780429,1.6298987313223312,0.16943817771299183,0
0,0,0,0,1,1,-1.8333575355446976,-1.5196976263779185,-0.9636072558622557,1
1,1,1,0,0,1,0.771299547858728,-1.049868335450257,1.5400576538120816,0
1,1,1,0,1,1,0.771299547858728,0.6380368949194897,0.05065115645107072,0
1,1,1,0,0,1,0.771299547858728,1.1078661858471521,-0.5798338025545106,0
1,1,1,0,0,1,0.2503681311780429,-0.9976650809027393,-0.37880961272664404,0
1,1,1,0,0,0,-1.8333575355446976,-1.5022965415287461,1.1471467373303426,1
1,1,1,0,1,0,0.771299547858728,-0.3886271111816964,0.09633847232104037,0
1,1,1,0,1,1,0.2503681311780429,1.1252672706963243,-0.11382318068082005,0
0,0,0,0,0,0,-1.8333575355446976,-0.754049893014322,-0.4244969285966137,1
1,1,1,0,0,1,0.2503681311780429,-1.2064780990928112,1.46695794842013,0
1,1,1,0,1,1,0.2503681311780429,-1.3630878627353649,1.4486830220721423,0
1,1,1,0,0,1,0.771299547858728,0.5858336403719713,-0.11382318068082005,0
1,1,1,0,0,1,0.771299547858728,1.3688824585847408,-0.6437960447724681,0
1,1,1,0,1,0,-1.3124261188640125,0.5510314706736268,0.7725107471965913,1
1,1,1,0,0,0,-1.8333575355446976,1.2122726949421871,-0.47018424446658336,1
1,1,1,0,0,1,0.2503681311780429,0.02899892519844756,-1.054981887602195,0
1,1,1,0,0,0,-1.8333575355446976,1.5080911373781223,-0.9727447190362496,1
1,1,1,0,0,1,0.771299547858728,-1.5196976263779185,-0.27829751781271084,0
1,1,1,0,0,1,0.771299547858728,0.1160043494443105,1.064909568764397,0
1,1,1,0,0,0,-1.8333575355446976,0.6206358100703174,-0.07727332798484432,1
1,1,1,0,1,0,0.771299547858728,-1.049868335450257,-0.6986208238164316,0
1,1,1,0,0,1,0.2503681311780429,-0.19721517784079748,-0.3239848336826805,0
1,1,1,0,1,0,0.771299547858728,1.6821019858698496,1.2202464427222939,0
0,0,0,0,0,0,-1.8333575355446976,-0.9628629112043939,0.6537237259346702,1
1,1,1,0,0,1,-0.7914947021833274,0.6032347252211451,1.348170927158209,1
1,1,1,0,0,1,0.2503681311780429,1.3340802888863963,1.3024836112882394,0
1,1,1,0,1,0,0.2503681311780429,-1.6763073900204728,1.1288718109823546,0
1,1,1,0,1,0,0.2503681311780429,0.6380368949194897,0.014101303755094993,0
1,1,1,0,0,1,-0.2705632855026422,-1.0150661657519116,-0.8082703819043588,1
1,1,1,0,1,0,0.2503681311780429,-1.1716759293944659,-0.3239848336826805,0
1,1,1,0,0,1,0.771299547858728,-1.5370987112270915,-0.5432839498585348,0
1,1,1,0,1,1,0.771299547858728,1.0034596767521153,-0.2417476651167351,0
1,1,1,0,0,1,0.771299547858728,-1.049868335450257,1.5400576538120816,0
1,1,1,0,1,0,0.2503681311780429,1.2992781191880503,-0.9727447190362496,0
1,1,1,0,0,0,-1.8333575355446976,0.02899892519844756,-0.5981087289024984,1
1,1,1,0,1,0,0.771299547858728,-1.06726942029943,0.21512549358296149,0
1,1,1,0,0,1,0.771299547858728,1.2296737797913595,0.07806354597305251,0
1,1,1,0,1,1,-0.7914947021833274,-0.5800390445225954,0.18771310406097969,1
0,0,0,0,0,1,-1.8333575355446976,-1.571900880925437,-0.7351706765124074,1
1,1,1,0,0,0,-1.8333575355446976,-1.571900880925437,-0.515871560336553,1
1,1,1,0,0,0,-1.8333575355446976,0.1160043494443105,0.8273355262405548,1
1,1,1,0,1,1,0.771299547858728,0.4118227918802454,-0.8630951609483224,0
1,1,1,0,1,1,0.2503681311780429,-1.2934835233386743,0.19685056723497363,0
1,1,1,0,0,0,-1.8333575355446976,-0.3538249414833511,-0.6437960447724681,1
1,1,1,0,1,1,0.2503681311780429,1.316679204037224,1.741081843639948,0
0,0,0,0,1,0,-1.8333575355446976,1.2122726949421871,1.1105968846343668,1
1,1,1,0,1,0,0.2503681311780429,-0.07540758389658843,-0.9270574031662799,0
1,1,1,0,1,0,0.771299547858728,-0.754049893014322,-1.5118550463018916,0
1,1,1,0,0,1,0.771299547858728,1.4732889676797776,-0.6986208238164316,0
1,1,1,0,1,0,0.771299547858728,-0.21461626268996975,1.6040198960300391,0
1,1,1,0,1,0,0.2503681311780429,1.49069005252895,0.5532116310207369,0
1,1,1,0,0,1,0.771299547858728,-0.5104347051259047,1.7045319909439722,0
1,1,1,0,1,0,0.771299547858728,-0.5974401293717684,-1.3930680250399705,0
1,1,1,0,0,1,0.771299547858728,0.9164542525062523,-1.594092214867837,0
1,1,1,0,1,0,0.2503681311780429,-0.8062531475618404,-0.5067340971625591,0
1,1,1,0,1,0,0.771299547858728,0.9338553373554246,-1.1554939825161281,0
0,0,0,0,0,0,-1.8333575355446976,-0.11020975359493376,-1.2285936879080797,1
1,1,1,0,0,1,0.2503681311780429,-1.049868335450257,-1.4661677304319218,0
1,1,1,0,0,1,0.771299547858728,-0.8062531475618404,0.35218744119287043,0
1,1,1,0,0,1,-1.3124261188640125,0.22041085853934572,-1.1098066666461586,1
1,1,1,0,0,1,0.2503681311780429,-1.467494371830401,-0.4610467812925894,0
1,1,1,0,0,1,0.771299547858728,-0.4060281960308687,-0.27829751781271084,0
1,1,1,0,1,0,0.2503681311780429,-0.667044468768459,0.544074167846743,0
1,1,1,0,1,0,0.771299547858728,0.4640260464277638,-0.652933507946462,0
1,1,1,0,1,0,0.2503681311780429,-0.6844455536176314,1.2842086849402514,0
0,0,0,0,1,0,-1.8333575355446976,-0.7366488081651497,0.3887372938888462,1
1,1,1,0,1,0,0.2503681311780429,-0.7018466384668044,0.3339125148448826,0
1,1,1,0,1,1,0.771299547858728,-0.7366488081651497,0.6719986522826581,0
1,1,1,0,0,1,0.771299547858728,-0.9454618263552209,0.6080364100647005,0
0,0,0,0,0,1,-1.8333575355446976,-1.3804889475845372,-1.5758172885198491,1
1,1,1,0,0,0,-1.8333575355446976,0.32481736763438246,0.544074167846743,1
1,1,1,0,0,0,-1.8333575355446976,0.7250423191653527,-0.387947075900638,1
1,1,1,0,0,1,0.2503681311780429,-0.9628629112043939,-0.5067340971625591,0
1,1,1,0,1,0,0.2503681311780429,-0.0406054141982431,1.622294822378027,0
1,1,1,0,0,1,0.771299547858728,0.16820760399182888,-0.19606034924676544,0
0,0,0,0,0,1,-1.8333575355446976,1.2992781191880503,0.9278476211544882,1
1,1,1,0,0,1,0.771299547858728,1.3340802888863963,1.3024836112882394,0
1,1,1,0,1,1,0.771299547858728,0.32481736763438246,-0.07727332798484432,0
1,1,1,0,1,1,0.771299547858728,-1.5022965415287461,-0.5706963393805166,0
1,1,1,0,1,0,0.771299547858728,1.2122726949421871,-0.47018424446658336,0
1,1,1,0,1,1,0.771299547858728,-0.023204329349070824,-1.5575423621718611,0
1,1,1,0,1,1,0.771299547858728,-0.7366488081651497,1.6040198960300391,0
0,0,0,0,1,1,-1.8333575355446976,0.4118227918802454,0.8090605998925671,1
1,1,1,0,1,0,0.771299547858728,-0.7192477233159766,1.7959066226839115,0
1,1,1,0,1,0,0.771299547858728,1.6298987313223312,0.16943817771299183,0
1,1,1,0,1,0,0.2503681311780429,-0.31902277178500577,-1.4753051936059158,0
1,1,1,0,1,1,0.2503681311780429,-0.8236542324110127,1.1654216636783303,0
