id_murid,id_tutor,topik_match,gaya_match,metode_match,time_overlap,murid_flexible,tutor_flexible,feedback_score,average_rating_tutor,total_jam_ngajar_tutor,pernah_gagal
M0057,T0975,True,True,True,False,True,False,0.771299547858728,-0.9628629112043939,-1.1646314456901221,False
M0767,T0292,True,True,True,False,False,True,0.771299547858728,-0.26681951723748815,-0.8082703819043588,False
M0058,T0390,True,True,True,False,False,True,0.2503681311780429,0.568432555522799,-0.9270574031662799,False
M0416,T0767,True,True,True,False,False,True,0.771299547858728,-0.8062531475618404,-1.0823942771241768,False
M0919,T0949,True,True,True,False,False,True,0.771299547858728,0.02899892519844756,-1.054981887602195,False
M0768,T0640,True,True,True,False,False,True,0.771299547858728,0.1160043494443105,1.064909568764397,False
M0797,T0443,True,True,True,False,False,True,0.2503681311780429,-0.45823145057838705,-0.5341464866845409,False
M0213,T0724,True,True,True,False,False,True,0.2503681311780429,0.4118227918802454,-0.8630951609483224,False
M0518,T0672,True,True,True,False,True,True,0.2503681311780429,-0.5104347051259047,1.7045319909439722,False
M0276,T0940,True,True,True,False,False,True,0.2503681311780429,1.1426683555454966,-0.6986208238164316,False
M0501,T0598,True,True,True,False,False,True,0.771299547858728,0.777245573712871,-0.17778542289877758,False
M0952,T0792,False,False,False,False,True,False,-1.8333575355446976,1.281877034338878,-0.5706963393805166,True
M0652,T0156,True,True,True,False,True,True,-0.7914947021833274,-0.16241300814245216,0.46183699928079763,True
M0115,T0878,True,True,True,False,False,True,0.771299547858728,1.0382618464504614,-0.6894833606424378,False
M0724,T0929,True,True,True,False,True,False,0.2503681311780429,0.4814271312769361,-0.3239848336826805,False
M0978,T0687,True,True,True,False,False,True,0.2503681311780429,1.2644759494897055,-1.429617877735946,False
M0443,T0428,True,True,True,False,False,True,0.771299547858728,1.0382618464504614,0.44356207293280975,False
M0766,T0462,True,True,True,False,False,False,-1.8333575355446976,-1.049868335450257,0.8730228421105245,True
M0864,T0794,True,True,True,False,True,True,0.771299547858728,-0.4234292808800417,-1.0184320349062193,False
M0736,T0296,True,True,True,False,False,True,0.2503681311780429,-0.023204329349070824,-1.5575423621718611,False
M0426,T0231,False,False,False,False,True,True,-1.8333575355446976,0.09860326459513821,-0.7717205292083831,True
M0655,T0403,True,True,True,False,False,True,0.771299547858728,0.4640260464277638,-0.5341464866845409,False
M0848,T0889,True,True,True,False,False,True,0.771299547858728,-0.562637959673423,1.2659337585922636,False
M0426,T0452,True,True,True,False,True,False,-0.7914947021833274,-1.0846705051486023,-0.4427718549446016,True
M0046,T0794,True,True,True,False,False,True,0.771299547858728,-0.4234292808800417,-1.0184320349062193,False
M0945,T0148,False,False,False,False,False,True,-1.8333575355446976,1.5776954767748128,1.7136694541179662,True
M0854,T0435,True,True,True,False,False,True,0.771299547858728,0.32481736763438246,-0.07727332798484432,False
M0565,T0164,True,True,True,False,False,True,0.2503681311780429,-1.6067030506237823,0.20598803040896754,False
M0857,T0245,True,True,True,False,False,True,0.2503681311780429,0.4118227918802454,1.357308390332203,False
M0349,T0544,True,True,True,False,False,False,-1.8333575355446976,1.0034596767521153,0.8547479157625367,True
M0422,T0289,False,False,False,False,False,False,-1.8333575355446976,-1.3804889475845372,1.6040198960300391,True
M0506,T0038,True,True,True,False,True,True,0.771299547858728,0.2552130282376918,0.2973626621489069,False
M0182,T0108,True,True,True,False,True,False,0.771299547858728,0.22041085853934572,-0.09554825433283218,False
M0925,T0824,True,True,True,False,False,True,0.2503681311780429,-1.2064780990928112,1.339033463984215,False
M0356,T0449,False,False,False,False,False,False,-1.8333575355446976,0.29001519793603636,-1.6946043097817702,True
M0926,T0413,True,True,True,False,True,True,0.2503681311780429,-1.3630878627353649,1.4486830220721423,False
M0555,T0082,True,True,True,False,True,True,0.2503681311780429,-0.07540758389658843,1.339033463984215,False
M0494,T0500,True,True,True,False,True,False,0.771299547858728,-0.5104347051259047,1.7776316963359238,False
M0570,T0048,True,True,True,False,False,False,-1.8333575355446976,-0.8062531475618404,-0.12296064385481398,True
M0824,T0403,True,True,True,False,True,True,-1.3124261188640125,0.4640260464277638,-0.5341464866845409,True
M0318,T0263,True,True,True,False,True,False,0.771299547858728,0.1160043494443105,-1.2925559301260372,False
M0913,T0685,True,True,True,False,False,False,-1.8333575355446976,0.5510314706736268,0.6080364100647005,True
M0719,T0530,True,True,True,False,True,False,0.771299547858728,0.5336303858244544,1.5217827274640936,False
M0561,T0581,True,True,True,False,True,True,-1.3124261188640125,0.18560868884100115,0.06892608279905858,True
M0837,T0443,True,True,True,False,True,True,0.771299547858728,-0.45823145057838705,-0.5341464866845409,False
M0509,T0895,True,True,True,False,True,True,0.771299547858728,-1.3108846081878465,-1.1646314456901221,False
M0605,T0237,True,True,True,False,True,False,0.2503681311780429,-0.4930336202767324,-0.03158601211487466,False
M0281,T0076,False,False,False,False,False,False,-1.8333575355446976,1.6124976464731589,0.20598803040896754,True
M0879,T0253,True,True,True,False,True,False,0.771299547858728,1.5602943919256405,-0.47018424446658336,False
M0447,T0325,True,True,True,False,False,True,0.2503681311780429,-1.2064780990928112,1.46695794842013,False
M0378,T0821,True,True,True,False,True,False,0.2503681311780429,-1.5370987112270915,0.5257992414987551,False
M0087,T0529,False,False,False,False,False,False,-1.8333575355446976,1.0034596767521153,0.936985084328482,True
M0830,T0467,True,True,True,False,True,False,0.2503681311780429,-0.45823145057838705,0.23340041993094934,False
M0996,T0790,False,False,False,False,False,True,-1.8333575355446976,1.5428933070764683,0.6628611891086641,True
M0977,T0048,True,True,True,False,True,False,0.2503681311780429,-0.8062531475618404,-0.12296064385481398,False
M0248,T0397,True,True,True,False,False,True,0.771299547858728,1.5254922222272944,0.5075243151507672,False
M0995,T0288,True,True,True,False,True,True,0.2503681311780429,-1.3108846081878465,-1.3016933933000312,False
M0063,T0372,True,True,True,False,False,True,0.2503681311780429,0.568432555522799,0.5075243151507672,False
M0780,T0069,True,True,True,False,True,True,0.771299547858728,-0.649643383919286,-0.19606034924676544,False
M0789,T0813,False,False,False,False,False,True,-1.8333575355446976,1.6821019858698496,-1.1646314456901221,True
M0486,T0143,True,True,True,False,False,True,0.2503681311780429,-1.3108846081878465,0.28822519897491294,False
M0298,T0383,True,True,True,False,False,False,-1.8333575355446976,-1.467494371830401,0.15116325136500397,True
M0281,T0072,True,True,True,False,False,True,0.771299547858728,1.2470748646405334,1.0466346424164092,False
M0745,T0863,True,True,True,False,False,False,-1.8333575355446976,1.2992781191880503,-1.1554939825161281,True
M0857,T0221,False,False,False,False,False,True,-1.8333575355446976,1.7691074101157125,0.6171738732386944,True
M0753,T0139,True,True,True,False,False,False,-1.8333575355446976,-0.3538249414833511,-1.2103187615600919,True
M0949,T0870,True,True,True,False,False,True,-0.7914947021833274,0.4118227918802454,0.8090605998925671,True
M0305,T0395,False,False,False,False,False,False,-1.8333575355446976,-0.649643383919286,0.2242629567569554,True
M0795,T0574,True,True,True,False,True,False,0.771299547858728,0.9512564222045968,-1.2834184669520432,False
M0884,T0876,True,True,True,False,False,True,0.2503681311780429,-0.5800390445225954,1.6588446750740027,False
M0453,T0992,True,True,True,False,False,True,0.771299547858728,1.7865084949648848,0.37959983071485226,False
M0159,T0808,True,True,True,False,True,False,0.771299547858728,0.7076412343161803,0.21512549358296149,False
M0532,T0955,True,True,True,False,False,True,0.771299547858728,-0.4930336202767324,0.4252871465848219,False
M0662,T0578,True,True,True,False,False,True,0.771299547858728,0.986058591902943,0.5349367046727491,False
M0910,T0431,True,True,True,False,True,False,-0.2705632855026422,-1.3282856930370195,-0.8722326241223164,True
M0048,T0721,True,True,True,False,False,True,0.771299547858728,-1.4848954566795731,-0.9270574031662799,False
M1000,T0463,False,False,False,False,False,False,-1.8333575355446976,0.8120477434112171,-0.6803458974684438,True
M0319,T0901,True,True,True,False,False,True,0.2503681311780429,1.7691074101157125,1.631432285552021,False
M0646,T0708,True,True,True,False,True,True,0.771299547858728,-0.649643383919286,1.6679821382479965,False
M0531,T0422,True,True,True,False,True,False,0.2503681311780429,0.2552130282376918,-1.2194562247340857,False
M0990,T0369,True,True,True,False,True,True,0.771299547858728,-0.9976650809027393,0.14202578819101003,False
M0708,T0038,True,True,True,False,False,True,0.771299547858728,0.2552130282376918,0.2973626621489069,False
M0037,T0570,True,True,True,False,False,True,0.771299547858728,1.5254922222272944,-0.5615588762065227,False
M0477,T0955,True,True,True,False,True,True,-0.2705632855026422,-0.4930336202767324,0.4252871465848219,True
M0151,T0833,True,True,True,False,False,False,-1.8333575355446976,-0.5800390445225954,0.4709744624547916,True
M0996,T0309,True,True,True,False,False,True,0.771299547858728,-0.54523687482425,-0.19606034924676544,False
M0619,T0949,True,True,True,False,False,True,0.771299547858728,0.02899892519844756,-1.054981887602195,False
M0750,T0743,True,True,True,False,True,False,0.2503681311780429,-1.4500932869812277,-0.7260332133384134,False
M0698,T0963,True,True,True,False,False,True,0.771299547858728,0.8294488282603893,-0.7717205292083831,False
M0578,T0844,True,True,True,False,True,True,0.2503681311780429,-0.31902277178500577,0.46183699928079763,False
M0645,T0097,True,True,True,False,False,True,0.2503681311780429,0.49882821612610834,0.416149683410828,False
M0863,T0905,True,True,True,False,False,True,0.2503681311780429,0.35961953733272706,-0.09554825433283218,False
M0880,T0604,True,True,True,False,False,False,-1.8333575355446976,-0.4930336202767324,1.5126452642900998,True
M0425,T0389,True,True,True,False,False,True,0.771299547858728,1.7691074101157125,-0.16864795972478364,False
M0017,T0919,True,True,True,False,False,True,0.2503681311780429,-0.5278357899750777,-0.35139722320466227,False
M0790,T0778,True,True,True,False,False,True,0.771299547858728,1.281877034338878,0.8273355262405548,False
M0264,T0755,False,False,False,False,False,False,-1.8333575355446976,1.3514813737355686,-0.8356827714263406,True
M0494,T0953,True,True,True,False,True,False,-1.3124261188640125,-0.5278357899750777,-1.0732568139501828,True
M0517,T0889,True,True,True,False,False,True,0.771299547858728,-0.562637959673423,1.2659337585922636,False
M0811,T0713,True,True,True,False,False,True,0.2503681311780429,0.6902401494670081,-1.6123671412158247,False
M0602,T0746,True,True,True,False,False,False,-1.8333575355446976,0.5336303858244544,-1.310830856474025,True
M0483,T0762,True,True,True,False,False,True,-1.3124261188640125,-0.47563253542755934,-0.29657244416069867,True
M0748,T0212,True,True,True,False,True,False,0.2503681311780429,-0.8062531475618404,-0.5067340971625591,False
M0522,T0897,False,False,False,False,False,False,-1.8333575355446976,0.02899892519844756,-0.7808579923823771,True
M0105,T0057,True,True,True,False,False,True,0.2503681311780429,-1.5370987112270915,-0.5432839498585348,False
M0318,T0795,True,True,True,False,True,False,0.2503681311780429,-1.2064780990928112,-1.2011812983860979,False
M0976,T0465,False,False,False,False,False,False,-1.8333575355446976,-0.8410553172601849,-1.3930680250399705,True
M0977,T0504,True,True,True,False,True,False,0.771299547858728,-1.6241041354729544,1.083184495112385,False
M0684,T0135,True,True,True,False,True,False,0.2503681311780429,-0.667044468768459,0.544074167846743,False
M0336,T0305,True,True,True,False,True,False,0.771299547858728,-0.562637959673423,-0.917919939992286,False
M0077,T0485,True,True,True,False,False,True,0.771299547858728,-1.258681353640329,0.3613249043668644,False
M0972,T0545,True,True,True,False,False,True,0.771299547858728,0.7250423191653527,-1.3839305618659765,False
M0493,T0346,True,True,True,False,False,True,0.771299547858728,-1.4848954566795731,0.43442460975881586,False
M0489,T0810,True,True,True,False,False,True,0.771299547858728,0.20300977369017345,0.8456104525885427,False
M0953,T0098,True,True,True,False,False,True,0.771299547858728,-0.649643383919286,-0.47018424446658336,False
M0163,T0198,True,True,True,False,False,True,0.771299547858728,1.1426683555454966,-0.8905075504703042,False
M0986,T0720,True,True,True,False,False,False,-1.8333575355446976,0.4640260464277638,1.5035078011161058,True
M0773,T0633,True,True,True,False,False,True,0.2503681311780429,-1.6067030506237823,0.04151369327707679,False
M0223,T0650,True,True,True,False,False,True,-0.7914947021833274,-1.4326922021320556,0.7907856735445792,True
M0544,T0205,True,True,True,False,False,True,0.771299547858728,-0.8062531475618404,-0.3970845390746319,False
M0915,T0613,True,True,True,False,True,False,0.771299547858728,-0.8062531475618404,1.1197343478083608,False
M0635,T0919,False,False,False,False,False,True,-1.8333575355446976,-0.5278357899750777,-0.35139722320466227,True
M0383,T0437,True,True,True,False,False,True,0.2503681311780429,-0.8062531475618404,0.35218744119287043,False
M0328,T0382,True,True,True,False,False,True,0.771299547858728,-0.47563253542755934,0.7816482103705852,False
M0655,T0272,False,False,False,False,False,True,-1.8333575355446976,-0.11020975359493376,-1.429617877735946,True
M0338,T0319,False,False,False,False,False,False,-1.8333575355446976,-1.258681353640329,0.3339125148448826,True
M0598,T0694,True,True,True,False,False,True,0.771299547858728,0.6902401494670081,0.6628611891086641,False
M0856,T0011,True,True,True,False,False,True,0.771299547858728,1.5602943919256405,-0.3331222968566744,False
M0998,T0779,True,True,True,False,True,False,0.2503681311780429,-1.571900880925437,0.5257992414987551,False
M0059,T0858,True,True,True,False,False,False,-1.8333575355446976,-0.9454618263552209,-1.6580544570857945,True
M0473,T0570,True,True,True,False,True,True,0.771299547858728,1.5254922222272944,-0.5615588762065227,False
M0750,T0254,True,True,True,False,True,False,0.2503681311780429,-1.2064780990928112,-1.5484048989978674,False
M0325,T0462,True,True,True,False,True,False,0.2503681311780429,-1.049868335450257,0.8730228421105245,False
M0491,T0580,True,True,True,False,False,True,0.771299547858728,1.1774705252438427,1.4304080957241543,False
M0332,T0522,True,True,True,False,False,False,-1.8333575355446976,1.0904651009979782,0.8821603052845185,True
M0035,T0586,True,True,True,False,False,True,0.2503681311780429,1.6472998161715036,-1.036706961254207,False
M0317,T0348,True,True,True,False,False,False,-1.8333575355446976,-0.6148412142209406,1.5309201906380876,True
M0644,T0594,True,True,True,False,False,True,0.771299547858728,-0.8758574869585303,-0.40622200224862587,False
M0928,T0257,True,True,True,False,True,True,0.771299547858728,-0.2494184323883151,-1.6123671412158247,False
M0082,T0233,True,True,True,False,True,False,0.771299547858728,1.3862835434339131,0.544074167846743,False
M0053,T0519,True,True,True,False,True,False,0.771299547858728,-0.3712260263325241,0.4252871465848219,False
M0399,T0948,True,True,True,False,True,True,0.2503681311780429,-0.005803244499897772,1.8324564753798873,False
M0573,T0676,True,True,True,False,True,False,0.771299547858728,-0.9280607415060487,-0.5798338025545106,False
M0501,T0767,True,True,True,False,False,True,0.2503681311780429,-0.8062531475618404,-1.0823942771241768,False
M0808,T0302,True,True,True,False,True,True,0.2503681311780429,0.5510314706736268,-0.13209810702880792,False
M0352,T0167,True,True,True,False,True,False,0.771299547858728,1.5776954767748128,-1.036706961254207,False
M0793,T0788,True,True,True,False,True,False,0.771299547858728,-0.440830365729214,0.9918098633724457,False
M0119,T0556,True,True,True,False,False,True,0.2503681311780429,-1.5370987112270915,-1.4753051936059158,False
M0785,T0032,True,True,True,False,False,False,-1.8333575355446976,1.6298987313223312,0.16943817771299183,True
M0375,T0637,True,True,True,False,True,True,0.771299547858728,0.8468499131095617,-0.27829751781271084,False
M0412,T0995,True,True,True,False,True,False,0.771299547858728,-1.258681353640329,1.1197343478083608,False
M0733,T0681,False,False,False,False,False,False,-1.8333575355446976,-0.3886271111816964,0.09633847232104037,True
M0274,T0456,True,True,True,False,True,False,0.2503681311780429,-0.0406054141982431,1.622294822378027,False
M0608,T0913,True,True,True,False,False,True,0.771299547858728,-0.9628629112043939,0.004963840581101061,False
M0765,T0710,False,False,False,False,True,False,-1.8333575355446976,-1.0324672506010846,-0.19606034924676544,True
M0592,T0376,True,True,True,False,False,True,0.2503681311780429,0.22041085853934572,0.34304997801887654,False
M0317,T0141,True,True,True,False,False,True,0.2503681311780429,1.6124976464731589,0.37959983071485226,False
M0371,T0744,True,True,True,False,True,False,0.2503681311780429,0.9338553373554246,-0.9270574031662799,False
M0809,T0293,True,True,True,False,False,True,0.771299547858728,1.1078661858471521,-0.9544697926882617,False
M0757,T0324,False,False,False,False,False,False,-1.8333575355446976,0.29001519793603636,-0.9361948663402738,True
M0454,T0059,True,True,True,False,False,True,0.771299547858728,-1.3108846081878465,-0.09554825433283218,False
M0181,T0519,True,True,True,False,True,False,0.2503681311780429,-0.3712260263325241,0.4252871465848219,False
M0996,T0775,True,True,True,False,False,False,-1.8333575355446976,-0.7888520627126673,1.7593567699879358,True
M0036,T0655,True,True,True,False,False,True,0.771299547858728,0.5858336403719713,-0.11382318068082005,False
M0494,T0530,True,True,True,False,True,False,0.2503681311780429,0.5336303858244544,1.5217827274640936,False
M0684,T0135,True,True,True,False,True,False,0.771299547858728,-0.667044468768459,0.544074167846743,False
M0495,T0840,True,True,True,False,True,False,0.771299547858728,1.160069440394669,0.9918098633724457,False
M0619,T0630,True,True,True,False,False,True,0.771299547858728,-1.0150661657519116,-0.9910196453842375,False
M0217,T0545,True,True,True,False,False,True,0.771299547858728,0.7250423191653527,-1.3839305618659765,False
M0308,T0277,True,True,True,False,True,True,0.2503681311780429,-1.0846705051486023,-1.3473807091700007,False
M0986,T0535,False,False,False,False,False,False,-1.8333575355446976,-0.5974401293717684,-0.07727332798484432,True
M0931,T0496,True,True,True,False,False,True,0.771299547858728,-1.1716759293944659,-1.054981887602195,False
M0508,T0158,True,True,True,False,True,False,0.771299547858728,1.4732889676797776,0.34304997801887654,False
M0608,T0407,True,True,True,False,False,False,-1.8333575355446976,0.09860326459513821,1.4943703379421118,True
M0298,T0862,True,True,True,False,False,True,0.771299547858728,-0.440830365729214,-0.9727447190362496,False
M0542,T0885,True,True,True,False,True,False,0.771299547858728,0.7076412343161803,-0.8722326241223164,False
M0080,T0508,True,True,True,False,True,False,0.2503681311780429,-0.45823145057838705,-0.8905075504703042,False
M0962,T0147,True,True,True,False,True,False,0.2503681311780429,1.49069005252895,-0.6894833606424378,False
M0185,T0832,True,True,True,False,True,True,-0.2705632855026422,-0.5800390445225954,0.18771310406097969,True
M0531,T0349,True,True,True,False,True,True,0.771299547858728,-0.9802639960535663,-0.47018424446658336,False
M0571,T0478,True,True,True,False,True,False,0.771299547858728,1.49069005252895,-0.022448548940880733,False
M0919,T0094,True,True,True,False,False,True,0.2503681311780429,-0.667044468768459,0.28822519897491294,False
M0640,T0508,True,True,True,False,False,False,-1.8333575355446976,-0.45823145057838705,-0.8905075504703042,True
M0627,T0593,True,True,True,False,True,True,0.771299547858728,-0.3538249414833511,1.0009473265464395,False
M0640,T0301,True,True,True,False,False,True,0.771299547858728,-0.3712260263325241,-0.4610467812925894,False
M0234,T0077,True,True,True,False,False,True,-1.3124261188640125,0.0812021797459644,1.4486830220721423,True
M0978,T0253,True,True,True,False,False,False,-1.8333575355446976,1.5602943919256405,-0.47018424446658336,True
M0538,T0828,True,True,True,False,True,False,0.2503681311780429,1.7865084949648848,0.23340041993094934,False
M0705,T0220,True,True,True,False,False,True,0.771299547858728,-0.754049893014322,-0.9361948663402738,False
M0611,T0396,True,True,True,False,False,False,-1.8333575355446976,-1.6415052203221274,-0.22347273876874724,True
M0132,T0332,True,True,True,False,False,True,-1.3124261188640125,0.2552130282376918,0.07806354597305251,True
M0382,T0767,True,True,True,False,False,True,0.771299547858728,-0.8062531475618404,-1.0823942771241768,False
M0303,T0072,True,True,True,False,False,True,-0.2705632855026422,1.2470748646405334,1.0466346424164092,True
M0217,T0832,True,True,True,False,False,True,0.771299547858728,-0.5800390445225954,0.18771310406097969,False
M0814,T0233,True,True,True,False,True,False,0.2503681311780429,1.3862835434339131,0.544074167846743,False
M0130,T0564,True,True,True,False,True,False,0.771299547858728,-1.049868335450257,0.16943817771299183,False
M0887,T0853,True,True,True,False,True,False,0.771299547858728,0.4814271312769361,1.5126452642900998,False
M0090,T0200,True,True,True,False,True,False,0.771299547858728,1.6472998161715036,1.631432285552021,False
M0240,T0277,True,True,True,False,True,True,-0.7914947021833274,-1.0846705051486023,-1.3473807091700007,True
M0396,T0038,True,True,True,False,False,True,0.2503681311780429,0.2552130282376918,0.2973626621489069,False
M0539,T0463,True,True,True,False,False,False,-1.8333575355446976,0.8120477434112171,-0.6803458974684438,True
M0693,T0960,True,True,True,False,False,False,-1.8333575355446976,0.5162293009752806,-0.7077582869904255,True
M0075,T0072,True,True,True,False,True,True,0.2503681311780429,1.2470748646405334,1.0466346424164092,False
M0935,T0501,True,True,True,False,False,True,0.771299547858728,1.7517063252665404,0.9735349370244578,False
M0666,T0645,True,True,True,False,True,True,0.771299547858728,1.0208607616012875,1.7228069172919602,False
M0522,T0388,True,True,True,False,False,True,0.771299547858728,1.1252672706963243,0.6537237259346702,False
M0945,T0594,True,True,True,False,False,True,0.771299547858728,-0.8758574869585303,-0.40622200224862587,False
M0254,T0623,True,True,True,False,False,True,0.2503681311780429,-1.1368737596961207,-1.1463565193421343,False
M0625,T0470,True,True,True,False,False,True,0.2503681311780429,-1.6067030506237823,-1.6306420675638127,False
M0510,T0792,True,True,True,False,True,False,0.771299547858728,1.281877034338878,-0.5706963393805166,False
M0469,T0428,True,True,True,False,True,True,0.771299547858728,1.0382618464504614,0.44356207293280975,False
M0007,T0903,True,True,True,False,False,True,0.2503681311780429,1.0208607616012875,1.5583325801600694,False
M0574,T0220,True,True,True,False,False,True,0.2503681311780429,-0.754049893014322,-0.9361948663402738,False
M0561,T0354,False,False,False,False,True,False,-1.8333575355446976,-0.023204329349070824,-0.3605346863786562,True
M0562,T0451,True,True,True,False,False,True,0.771299547858728,-0.31902277178500577,-0.022448548940880733,False
M0700,T0966,True,True,True,False,False,True,0.771299547858728,0.2726141130868641,1.1471467373303426,False
M0477,T0550,True,True,True,False,True,False,0.2503681311780429,-0.754049893014322,-0.4244969285966137,False
M0109,T0370,True,True,True,False,True,False,-1.3124261188640125,1.6298987313223312,-0.40622200224862587,True
M0892,T0154,True,True,True,False,True,False,0.2503681311780429,-1.6415052203221274,-1.603229678041831,False
M0047,T0332,True,True,True,False,False,True,0.771299547858728,0.2552130282376918,0.07806354597305251,False
M0232,T0437,True,True,True,False,False,True,0.2503681311780429,-0.8062531475618404,0.35218744119287043,False
M0642,T0777,True,True,True,False,False,True,0.771299547858728,0.8468499131095617,1.485232874768118,False
M0247,T0123,True,True,True,False,True,False,0.2503681311780429,-1.06726942029943,1.1105968846343668,False
M0386,T0715,True,True,True,False,False,False,-1.8333575355446976,-0.5974401293717684,-0.4427718549446016,True
M0876,T0706,True,True,True,False,False,True,0.2503681311780429,0.8294488282603893,1.7593567699879358,False
M0421,T0596,True,True,True,False,True,False,0.771299547858728,1.0730640161488059,-0.7717205292083831,False
M0341,T0890,True,True,True,False,False,True,0.771299547858728,1.1774705252438427,0.2608128094529311,False
M0927,T0240,True,True,True,False,False,False,-1.8333575355446976,-0.649643383919286,-0.013311085766886801,True
M0564,T0122,False,False,False,False,False,False,-1.8333575355446976,0.4814271312769361,0.5623490941947309,True
M0548,T0767,True,True,True,False,True,True,0.771299547858728,-0.8062531475618404,-1.0823942771241768,False
M0815,T0920,True,True,True,False,False,True,0.771299547858728,-0.8236542324110127,-0.2143352755947533,False
M0078,T0328,False,False,False,False,False,False,-1.8333575355446976,0.44662496157859155,-0.8996450136442982,True
M0948,T0457,True,True,True,False,False,True,0.771299547858728,0.6728390646178358,-0.5432839498585348,False
M0855,T0066,True,True,True,False,False,True,0.771299547858728,1.3340802888863963,1.3024836112882394,False
M0493,T0920,True,True,True,False,False,True,0.2503681311780429,-0.8236542324110127,-0.2143352755947533,False
M0432,T0832,True,True,True,False,False,True,0.771299547858728,-0.5800390445225954,0.18771310406097969,False
M0389,T0265,True,True,True,False,True,False,0.771299547858728,1.1078661858471521,-1.1189441298201526,False
M0087,T0434,True,True,True,False,False,True,0.771299547858728,0.16820760399182888,-0.19606034924676544,False
M0140,T0422,False,False,False,False,False,False,-1.8333575355446976,0.2552130282376918,-1.2194562247340857,True
M0588,T0325,True,True,True,False,False,True,0.2503681311780429,-1.2064780990928112,1.46695794842013,False
M0586,T0709,True,True,True,False,False,False,-1.8333575355446976,-1.2238791839419836,-1.6215046043898187,True
M0989,T0878,True,True,True,False,True,True,0.771299547858728,1.0382618464504614,-0.6894833606424378,False
M0463,T0482,True,True,True,False,False,True,0.771299547858728,-0.7366488081651497,0.49838685197677335,False
M0257,T0883,True,True,True,False,False,True,0.771299547858728,0.2552130282376918,1.1197343478083608,False
M0823,T0914,True,True,True,False,False,True,0.2503681311780429,0.4640260464277638,0.5166617783247612,False
M0224,T0410,True,True,True,False,False,True,0.771299547858728,-0.771450977863495,1.1562842005043363,False
M0609,T0399,True,True,True,False,True,False,0.2503681311780429,0.6206358100703174,0.43442460975881586,False
M0684,T0505,True,True,True,False,True,False,0.2503681311780429,-0.21461626268996975,0.6445862627606762,False
M0950,T0840,True,True,True,False,False,False,-1.8333575355446976,1.160069440394669,0.9918098633724457,True
M0594,T0939,True,True,True,False,False,True,0.771299547858728,1.3688824585847408,-1.2651435406040554,False
M0918,T0059,True,True,True,False,False,True,0.2503681311780429,-1.3108846081878465,-0.09554825433283218,False
M0360,T0653,True,True,True,False,True,True,0.2503681311780429,-0.2494184323883151,-0.9910196453842375,False
M0857,T0004,True,True,True,False,False,True,0.771299547858728,1.1252672706963243,-0.11382318068082005,False
M0769,T0875,True,True,True,False,False,True,0.771299547858728,-0.4234292808800417,-1.429617877735946,False
M0544,T0400,True,True,True,False,False,True,0.771299547858728,-0.11020975359493376,-1.2651435406040554,False
M0100,T0540,True,True,True,False,False,True,0.771299547858728,0.6902401494670081,-0.3422597600306683,False
M0902,T0328,True,True,True,False,True,False,0.771299547858728,0.44662496157859155,-0.8996450136442982,False
M0113,T0814,True,True,True,False,True,False,0.771299547858728,-0.667044468768459,1.5309201906380876,False
M0850,T0337,True,True,True,False,False,False,-1.8333575355446976,-1.4326922021320556,-0.387947075900638,True
M0580,T0472,True,True,True,False,True,False,-0.7914947021833274,1.0382618464504614,-1.319968319648019,True
M0673,T0914,False,False,False,False,False,True,-1.8333575355446976,0.4640260464277638,0.5166617783247612,True
M0240,T0260,True,True,True,False,True,False,0.771299547858728,0.29001519793603636,1.3938582430281787,False
M0590,T0801,True,True,True,False,False,False,-1.8333575355446976,0.7424434040145265,1.1288718109823546,True
M0153,T0212,True,True,True,False,True,False,0.771299547858728,-0.8062531475618404,-0.5067340971625591,False
M0058,T0143,True,True,True,False,False,True,0.771299547858728,-1.3108846081878465,0.28822519897491294,False
M0906,T0714,True,True,True,False,True,False,0.771299547858728,0.09860326459513821,-1.4935801199539036,False
M0640,T0388,True,True,True,False,False,True,0.771299547858728,1.1252672706963243,0.6537237259346702,False
M0571,T0462,True,True,True,False,True,False,0.2503681311780429,-1.049868335450257,0.8730228421105245,False
M0058,T0974,True,True,True,False,False,True,0.2503681311780429,0.011597840349274507,0.32477505167088866,False
M0338,T0403,True,True,True,False,False,True,0.771299547858728,0.4640260464277638,-0.5341464866845409,False
M0341,T0832,True,True,True,False,False,True,0.771299547858728,-0.5800390445225954,0.18771310406097969,False
M0015,T0786,True,True,True,False,False,True,0.2503681311780429,1.4384867979814315,-0.10468571750682612,False
M0812,T0181,True,True,True,False,True,False,0.771299547858728,-0.9802639960535663,-0.917919939992286,False
M0799,T0636,True,True,True,False,False,True,0.2503681311780429,1.1252672706963243,-0.515871560336553,False
M0708,T0919,True,True,True,False,False,True,0.771299547858728,-0.5278357899750777,-0.35139722320466227,False
M0542,T0005,True,True,True,False,True,False,0.771299547858728,0.9164542525062523,0.8730228421105245,False
M0273,T0795,False,False,False,False,False,False,-1.8333575355446976,-1.2064780990928112,-1.2011812983860979,True
M0011,T0884,True,True,True,False,True,False,0.2503681311780429,0.7076412343161803,0.28822519897491294,False
M0055,T0769,False,False,False,False,False,True,-1.8333575355446976,-1.5022965415287461,-0.5706963393805166,True
M0830,T0467,True,True,True,False,True,False,0.771299547858728,-0.45823145057838705,0.23340041993094934,False
